co_code,nsesymbol,broker_name,sales,pat,ebitda,picked_type,expected_sales,expected_ebitda,expected_pat,ebitda_margin_percent,pat_margin_percent,sales_beat,pat_beat,ebitda_beat,sales_flag,pat_flag,ebitda_flag,overall_flag
15228,SUNTV,Batlivala & Karani Securities India Pvt. Ltd.,1290.28,529.21,616.62,Consolidated,1288.0,641.4,560.7,49.8,43.5,0.17701863354037053,-5.616194043160337,-3.86342376052385,Inline,Miss,Inline,Miss
6045,SUPRAJIT,Batlivala & Karani Securities India Pvt. Ltd.,862.92,48.09,81.74,Consolidated,879.4,99.4,38.7,11.3,4.4,-1.8740050034114188,24.26356589147287,-17.76659959758552,Inline,Beat,Miss,Beat
541,SUPREMEIND,Nuvama Institutional Equities,2609.21,202.3,318.88,Consolidated,2792.3,378.8,223.4,13.6,8.0,-6.5569602120116075,-9.444941808415395,-15.81837381203802,Miss,Miss,Miss,Miss
541,SUPREMEIND,Batlivala & Karani Securities India Pvt. Ltd.,2609.21,202.3,318.88,Consolidated,2821.5,375.3,217.4,13.3,7.7,-7.524012050327839,-6.945722171113153,-15.03330668798295,Miss,Miss,Miss,Miss
13872,SUZLON,Nuvama Institutional Equities,3131.72,324.32,599.0699999999999,Consolidated,3330.2,578.9,471.4,17.4,14.1,-5.960002402258124,-31.20067882901994,3.4841941613404663,Miss,Miss,Inline,Miss
3465,SYMPHONY,Nuvama Institutional Equities,251.0,42.0,26.0,Consolidated,475.1,81.8,82.3,17.2,17.3,-47.16901704904231,-48.96719319562576,-68.21515892420538,Miss,Miss,Miss,Miss
25767,SYNGENE,Batlivala & Karani Securities India Pvt. Ltd.,799.3,74.0,168.1,Standalone,829.2,207.3,73.4,25.0,8.9,-3.6058851905451146,0.8174386920980847,-18.909792571152924,Inline,Inline,Miss,Inline
76291,SYRMA,Nuvama Institutional Equities,943.98,49.92,86.62,Consolidated,1017.8,92.3,48.7,9.1,4.8,-7.25289840833169,2.50513347022587,-6.153846153846146,Miss,Inline,Miss,Inline
28340,TARIL,Nuvama Institutional Equities,510.53,60.15,80.32000000000001,Standalone,494.6,74.2,46.8,15.0,9.5,3.220784472300839,28.52564102564103,8.247978436657688,Inline,Beat,Beat,Beat
2295,TATACOMM,Nuvama Institutional Equities,5959.85,190.14,1074.18,Consolidated,6019.9,1149.3,262.8,19.1,4.4,-0.9975248758284901,-27.648401826484026,-6.536152440616018,Inline,Miss,Miss,Miss
557,TATACONSUM,Nuvama Institutional Equities,4778.91,331.75,606.94,Consolidated,4941.5,635.0,337.3,12.85,6.82,-3.290296468683601,-1.6454195078565108,-4.418897637795267,Inline,Inline,Inline,Inline
557,TATACONSUM,Batlivala & Karani Securities India Pvt. Ltd.,4778.91,331.75,606.94,Consolidated,5001.8,715.3,401.6,14.3,8.0,-4.456195769522978,-17.392928286852595,-15.148888578218916,Inline,Miss,Miss,Miss
2322,TATAELXSI,Batlivala & Karani Securities India Pvt. Ltd.,892.1,144.37,186.71,Standalone,902.4,203.0,158.3,22.5,17.5,-1.1414007092198533,-8.799747315224261,-8.024630541871918,Inline,Miss,Miss,Miss
560,TATAMOTORS,Nuvama Institutional Equities,104407.0,4003.0,10168.0,Consolidated,98083.7,8978.4,2638.7,9.2,2.7,6.446840810450668,51.70349035509911,13.249576762006598,Beat,Beat,Beat,Beat
560,TATAMOTORS,Batlivala & Karani Securities India Pvt. Ltd.,104407.0,4003.0,10168.0,Consolidated,111300.0,14.4,7035.1,12.9,6320.8,-6.193171608265948,-43.09960057426334,70511.11111111111,Miss,Miss,Beat,Miss
554,TATAPOWER,Nuvama Institutional Equities,18035.07,1262.32,3565.17,Consolidated,17274.0,3502.0,1081.0,20.3,6.3,4.4058700937825614,16.773358001850134,1.8038263849229033,Inline,Beat,Inline,Beat
554,TATAPOWER,Batlivala & Karani Securities India Pvt. Ltd.,18035.07,1262.32,3565.17,Consolidated,17955.8,3663.0,1101.7,20.4,6.1,0.44147295024449174,14.579286557138957,-2.6707616707616686,Inline,Beat,Inline,Beat
566,TATASTEEL,Nuvama Institutional Equities,53178.12,2007.36,7295.42,Consolidated,51691.3,7179.5,1679.8,13.9,3.2,2.8763447620779505,19.499940469103464,1.614597116790864,Inline,Beat,Inline,Beat
566,TATASTEEL,Batlivala & Karani Securities India Pvt. Ltd.,53178.12,2007.36,7295.42,Consolidated,53811.4,8017.9,2990.9,14.9,5.6,-1.1768510018323233,-32.8844160620549,-9.010838249416924,Inline,Miss,Miss,Miss
69551,TBOTEK,Batlivala & Karani Securities India Pvt. Ltd.,511.28,62.97,73.44,Consolidated,485.4,76.2,57.3,15.7,11.8,5.331685208075814,9.895287958115187,-3.622047244094495,Beat,Beat,Inline,Beat
67917,TCIEXP,Nuvama Institutional Equities,286.75,19.47,28.049999999999997,Consolidated,272.2,24.6,15.6,9.0,5.7,5.345334313005147,24.807692307692303,14.02439024390242,Beat,Beat,Beat,Beat
5400,TCS,Nuvama Institutional Equities,63437.0,12819.0,16875.0,Consolidated,64600.7,17181.2,12214.8,26.6,18.9,-1.8013736693255602,4.946458394734263,-1.7821805228971244,Inline,Inline,Inline,Inline
5400,TCS,Batlivala & Karani Securities India Pvt. Ltd.,63437.0,12819.0,16875.0,Consolidated,64652.1,17068.2,12312.8,26.4,19.0,-1.8794439778444916,4.111168864921064,-1.1319295532042086,Inline,Inline,Inline,Inline
24915,TEAMLEASE,Nuvama Institutional Equities,2891.4,25.01,30.65,Consolidated,2927.3,45.3,37.1,1.5,1.3,-1.2263860895705971,-32.58760107816712,-32.33995584988962,Inline,Miss,Miss,Miss
24915,TEAMLEASE,Batlivala & Karani Securities India Pvt. Ltd.,2891.4,25.01,30.65,Consolidated,2929.4,26.4,20.2,0.9,0.7,-1.2971939646343962,23.811881188118825,16.098484848484848,Inline,Beat,Beat,Beat
92971,TECHERA,Nuvama Institutional Equities,,,,,13394.9,1952.0,1218.4,14.6,9.1,,,,,,,
17215,TECHM,Batlivala & Karani Securities India Pvt. Ltd.,13351.2,1128.8,1935.2,Consolidated,13360.7,1923.9,1189.0,14.4,8.9,-0.07110405891906861,-5.06307821698907,0.5873486147928663,Inline,Miss,Inline,Miss
27419,TEXRAIL,Nuvama Institutional Equities,910.6,29.34,70.91999999999999,Consolidated,1231.0,113.9,67.4,9.3,5.5,-26.02761982128351,-56.468842729970326,-37.7348551360843,Miss,Miss,Miss,Miss
4767,THERMAX,Nuvama Institutional Equities,2150.18,151.45,224.92000000000002,Consolidated,2443.1,212.6,160.2,8.7,6.6,-11.989685235970697,-5.461922596754057,5.794920037629361,Miss,Miss,Beat,Miss
4767,THERMAX,Batlivala & Karani Securities India Pvt. Ltd.,2150.18,151.45,224.92000000000002,Consolidated,2473.5,200.4,157.4,8.1,6.4,-13.071356377602594,-3.7801778907242802,12.235528942115772,Miss,Inline,Beat,Inline
564,THOMASCOOK,Batlivala & Karani Securities India Pvt. Ltd.,2407.96,73.56,126.52000000000001,Consolidated,2293.0,146.8,81.3,6.4,3.5,5.013519406890539,-9.520295202952024,-13.814713896457764,Beat,Miss,Miss,Miss
40963,TIINDIA,Batlivala & Karani Securities India Pvt. Ltd.,2006.6,168.09,247.36,Standalone,2046.6,247.6,159.8,12.1,7.8,-1.954461057363432,5.187734668335414,-0.09693053311792435,Inline,Beat,Inline,Beat
2226,TIMKEN,Nuvama Institutional Equities,808.82,104.22,142.33,Standalone,844.0,156.7,107.5,18.6,12.7,-4.1682464454976245,-3.0511627906976755,-9.17038927887682,Inline,Inline,Miss,Inline
8022,TIPSMUSIC,Batlivala & Karani Securities India Pvt. Ltd.,88.07,45.84,56.52,Standalone,310.7,77.7,192.9,25.0,62.1,-71.65432893466367,-76.23639191290825,-27.25868725868726,Miss,Miss,Miss,Miss
19939,TITAGARH,Nuvama Institutional Equities,679.3,30.94,63.52,Consolidated,1054.4,125.0,77.9,11.9,7.4,-35.57473444613051,-60.2824133504493,-49.184,Miss,Miss,Miss,Miss
19939,TITAGARH,Batlivala & Karani Securities India Pvt. Ltd.,679.3,30.94,63.52,Consolidated,998.4,101.8,67.7,10.2,6.8,-31.961137820512825,-54.29837518463812,-37.603143418467575,Miss,Miss,Miss,Miss
1016,TITAN,Nuvama Institutional Equities,14564.0,1030.0,1632.0,Standalone,13449.7,1501.6,927.8,11.2,6.9,8.284943158583458,11.015305022634193,8.684070324986687,Beat,Beat,Beat,Beat
3616,TORNTPHARM,Nuvama Institutional Equities,3178.0,548.0,1032.0,Consolidated,3198.7,1066.6,639.1,33.3,20.0,-0.6471378997717767,-14.254420278516665,-3.243952747046682,Inline,Miss,Inline,Miss
3616,TORNTPHARM,Batlivala & Karani Securities India Pvt. Ltd.,3178.0,548.0,1032.0,Consolidated,3154.1,1025.1,546.5,32.5,17.3,0.7577438889065056,0.2744739249771272,0.6731050629206996,Inline,Inline,Inline,Inline
345,TRENT,Batlivala & Karani Securities India Pvt. Ltd.,4781.25,422.59,837.73,Standalone,4790.1,752.0,384.8,15.7,8.0,-0.18475605937246325,9.82068607068606,11.40026595744681,Inline,Beat,Beat,Beat
345,TRENT,Nuvama Institutional Equities,4883.48,424.7,847.86,Consolidated,5061.0,560.3,287.8,11.1,5.7,-3.507607192254504,47.56775538568449,51.32250580046404,Inline,Beat,Beat,Beat
22929,TRITURBINE,Batlivala & Karani Securities India Pvt. Ltd.,371.3,64.4,73.5,Consolidated,547.8,120.5,98.0,22.0,17.9,-32.21978824388462,-34.28571428571428,-39.004149377593365,Miss,Miss,Miss,Miss
20058,TRIVENI,Batlivala & Karani Securities India Pvt. Ltd.,1525.46,0.46,50.919999999999995,Standalone,1504.7,138.4,67.5,9.2,4.5,1.3796770120289752,-99.31851851851853,-63.20809248554914,Inline,Miss,Miss,Miss
4301,TTKPRESTIG,Batlivala & Karani Securities India Pvt. Ltd.,574.77,35.13,49.36999999999999,Standalone,590.4,59.0,44.2,10.0,7.5,-2.647357723577235,-20.520361990950224,-16.3220338983051,Inline,Miss,Miss,Miss
8029,TVSMOTOR,Nuvama Institutional Equities,10081.0,778.59,1263.02,Standalone,10040.7,1207.3,740.0,12.0,7.4,0.4013664385949114,5.214864864864869,4.6152571854551505,Inline,Beat,Inline,Beat
23220,UBL,Nuvama Institutional Equities,2862.42,183.71,310.52000000000004,Standalone,2772.1,304.9,186.2,11.0,6.72,3.2581797193463498,-1.3372717508055751,1.8432272876353104,Inline,Inline,Inline,Inline
23220,UBL,Batlivala & Karani Securities India Pvt. Ltd.,2862.42,183.71,310.52000000000004,Standalone,2825.1,353.1,230.7,12.5,8.2,1.321015185303181,-20.368443866493273,-12.05890682526196,Inline,Miss,Miss,Miss
43355,UDS,Batlivala & Karani Securities India Pvt. Ltd.,700.24,28.99,39.300000000000004,Consolidated,730.4,46.7,32.4,6.4,4.4,-4.129244249726173,-10.524691358024691,-15.845824411134899,Inline,Miss,Miss,Miss
70055,UJJIVANSFB,Axis Securities,1618.84,103.22,111.49000000000001,Standalone,1130.0,367.0,67.0,32.5,5.9,43.26017699115043,54.059701492537314,-69.62125340599454,Beat,Beat,Miss,Beat
24951,ULTRACEMCO,Nuvama Institutional Equities,21275.45,2220.91,4367.650000000001,Consolidated,21301.4,4070.9,1890.5,19.1,8.9,-0.12182297877135176,17.47738693467336,7.2895428529317945,Inline,Beat,Beat,Beat
24951,ULTRACEMCO,Batlivala & Karani Securities India Pvt. Ltd.,21275.45,2220.91,4367.650000000001,Consolidated,21764.0,4483.4,2262.5,20.6,10.4,-2.2447619922808273,-1.8382320441989015,-2.581745996342042,Inline,Inline,Inline,Inline
5493,UNIONBANK,Batlivala & Karani Securities India Pvt. Ltd.,27295.56,4115.53,2422.880000000001,Standalone,14362.6,373.4,4354.0,2.6,30.3,90.04609193321545,-5.477032613688568,548.8698446705948,Beat,Miss,Beat,Miss
8036,UNITDSPR,Nuvama Institutional Equities,2549.0,258.0,404.0,Standalone,2494.3,411.6,276.4,16.5,11.1,2.193000040091401,-6.657018813314029,-1.8464528668610356,Inline,Miss,Inline,Miss
8036,UNITDSPR,Batlivala & Karani Securities India Pvt. Ltd.,2549.0,258.0,404.0,Standalone,2515.7,382.4,267.7,15.2,10.6,1.3236872441070153,-3.6234590960029847,5.648535564853563,Inline,Inline,Beat,Inline
12295,UNOMINDA,Nuvama Institutional Equities,4489.09,309.03,543.12,Consolidated,4380.9,472.9,244.2,10.8,5.6,2.469583875459392,26.54791154791154,14.84880524423769,Inline,Beat,Beat,Beat
2461,UPL,Nuvama Institutional Equities,9216.0,-176.0,1387.0,Consolidated,9203.3,1160.0,-302.0,12.6,-3.3,0.13799398042007463,-41.72185430463576,19.56896551724138,Inline,Miss,Beat,Miss
2461,UPL,Batlivala & Karani Securities India Pvt. Ltd.,9216.0,-176.0,1387.0,Consolidated,9656.4,1390.5,27.7,14.4,0.3,-4.560705853112958,-735.3790613718411,-0.25170801869830994,Inline,Miss,Inline,Miss
1076,USHAMART,Batlivala & Karani Securities India Pvt. Ltd.,887.19,100.81,144.60999999999999,Consolidated,885.0,147.8,97.0,16.7,11.0,0.24745762711865024,3.927835051546394,-2.1583220568335766,Inline,Inline,Inline,Inline
23412,UTIAMC,Nuvama Institutional Equities,436.88,216.13,293.79999999999995,Standalone,382.1,189.6,241.5,49.6,63.2,14.33656110965715,-10.505175983436855,54.957805907172975,Beat,Miss,Beat,Miss
23412,UTIAMC,Batlivala & Karani Securities India Pvt. Ltd.,436.88,216.13,293.79999999999995,Standalone,394.7,245.1,217.9,62.1,55.2,10.686597415758806,-0.8122992198256127,19.86944104447163,Beat,Inline,Beat,Inline
24608,VBL,Nuvama Institutional Equities,7017.37,1325.49,1997.5799999999997,Consolidated,7175.3,1793.8,1115.3,25.0,15.6,-2.2010229537440984,18.846050390029596,11.360240829523901,Inline,Beat,Beat,Beat
24608,VBL,Batlivala & Karani Securities India Pvt. Ltd.,7017.37,1325.49,1997.5799999999997,Consolidated,6511.6,1569.3,963.6,24.1,14.8,7.767215430923267,37.556039850560396,27.291148919900575,Beat,Beat,Beat,Beat
502,VEDL,Nuvama Institutional Equities,37824.0,4457.0,9918.0,Consolidated,35303.8,10081.1,3071.6,28.6,8.7,7.138608308454039,45.103529105352266,-1.6178790012994648,Beat,Beat,Inline,Beat
76332,VENUSPIPES,Nuvama Institutional Equities,276.41,24.76,44.8,Standalone,276.2,45.6,24.8,16.5,9.0,0.07603186097032454,-0.16129032258064172,-1.75438596491229,Inline,Inline,Inline,Inline
19611,VGUARD,Batlivala & Karani Securities India Pvt. Ltd.,1466.08,73.85,123.59,Consolidated,1633.7,160.1,101.3,9.8,6.2,-10.260145681581692,-27.097729516288254,-22.804497189256708,Miss,Miss,Miss,Miss
75683,VIJAYA,Nuvama Institutional Equities,188.05,38.59,73.53,Consolidated,183.2,71.3,35.7,38.9,19.5,2.647379912663768,8.095238095238095,3.127629733520342,Inline,Beat,Inline,Beat
2247,VINATIORGA,Batlivala & Karani Securities India Pvt. Ltd.,542.26,112.78,165.82,Standalone,583.0,151.0,102.7,25.9,17.6,-6.987993138936536,9.814995131450825,9.814569536423837,Miss,Beat,Beat,Beat
720,VIPIND,Batlivala & Karani Securities India Pvt. Ltd.,561.43,-13.1,24.65,Consolidated,616.5,37.6,2178.4,6.1,353.3,-8.932684509326853,-100.6013587954462,-34.44148936170213,Miss,Miss,Miss,Miss
34162,VMART,Batlivala & Karani Securities India Pvt. Ltd.,885.22,33.6,126.16999999999999,Standalone,885.0,102.7,22.1,11.6,2.5,0.024858757062149975,52.03619909502262,22.852969814995117,Inline,Beat,Beat,Beat
34162,VMART,Nuvama Institutional Equities,885.22,33.6,126.16999999999999,Standalone,885.0,100.6,23.2,11.4,2.6,0.024858757062149975,44.82758620689656,25.41749502982107,Inline,Beat,Beat,Beat
27341,VOLTAMP,Batlivala & Karani Securities India Pvt. Ltd.,423.58,79.55,72.64,Standalone,462.9,78.7,72.9,17.0,15.7,-8.494275221430113,9.12208504801096,-7.700127064803051,Miss,Beat,Miss,Beat
597,VOLTAS,Nuvama Institutional Equities,3938.58,140.61,152.65,Consolidated,4402.3,214.3,165.2,4.9,3.8,-10.533584717079714,-14.884987893462457,-28.768082127858147,Miss,Miss,Miss,Miss
597,VOLTAS,Batlivala & Karani Securities India Pvt. Ltd.,3938.58,140.61,152.65,Consolidated,4230.7,283.5,221.9,6.7,5.2,-6.904767532559622,-36.63361874718341,-46.15520282186949,Miss,Miss,Miss,Miss
29776,VRLLOG,Nuvama Institutional Equities,744.34,50.04,151.60999999999999,Standalone,747.0,144.8,45.0,19.4,6.0,-0.3560910307898217,11.199999999999998,4.703038674033131,Inline,Beat,Inline,Beat
2531,VSTTILLERS,Batlivala & Karani Securities India Pvt. Ltd.,282.45,44.22,37.16,Consolidated,297.4,38.7,30.9,13.0,10.4,-5.02689979825151,43.10679611650486,-3.9793281653746932,Miss,Beat,Inline,Beat
932,VTL,Batlivala & Karani Securities India Pvt. Ltd.,2385.66,207.68,325.7,Consolidated,2424.0,278.8,187.4,11.5,7.7,-1.5816831683168375,10.821771611526147,16.822094691535142,Inline,Beat,Beat,Beat
7947,WELCORP,Batlivala & Karani Securities India Pvt. Ltd.,3551.49,349.16,525.01,Consolidated,3294.1,441.4,267.7,13.4,8.1,7.813666858929598,30.42958535674264,18.942002718622568,Beat,Beat,Beat,Beat
2227,WELSPUNLIV,Batlivala & Karani Securities India Pvt. Ltd.,2260.57,89.3,225.42,Consolidated,2181.4,174.5,44.2,8.0,2.0,3.6293206197854624,102.0361990950226,29.180515759312314,Inline,Beat,Beat,Beat
2227,WELSPUNLIV,Nuvama Institutional Equities,2260.57,89.3,225.42,Consolidated,2294.0,271.5,129.0,11.9,5.6,-1.4572798605056598,-30.775193798449614,-16.972375690607738,Inline,Miss,Miss,Miss
1543,WESTLIFE,Batlivala & Karani Securities India Pvt. Ltd.,657.63,1.23,85.33,Consolidated,660.1,95.1,16.1,14.4,2.4,-0.3741857294349382,-92.36024844720497,-10.27339642481598,Inline,Miss,Miss,Miss
328,WHIRLPOOL,Nuvama Institutional Equities,2432.32,146.08,211.13,Consolidated,2550.2,188.0,132.2,7.4,5.2,-4.622382558230713,10.499243570347977,12.3031914893617,Inline,Beat,Beat,Beat
614,WIPRO,Nuvama Institutional Equities,22134.6,3336.5,4233.1,Consolidated,21858.7,4512.5,3076.0,20.6,14.1,1.2621976604281033,8.468790637191157,-6.191689750692513,Inline,Beat,Miss,Beat
614,WIPRO,Batlivala & Karani Securities India Pvt. Ltd.,22134.6,3336.5,4233.1,Consolidated,22184.7,4436.9,3277.9,20.0,14.8,-0.22583131617737534,1.7877299490527445,-4.593297121864349,Inline,Inline,Inline,Inline
3126,ZEEL,Nuvama Institutional Equities,1824.8,143.7,238.9,Consolidated,2005.7,266.8,168.7,13.3,8.4,-9.019295009223717,-14.819205690574986,-10.457271364317842,Miss,Miss,Miss,Miss
3126,ZEEL,Batlivala & Karani Securities India Pvt. Ltd.,1824.8,143.7,238.9,Consolidated,2016.3,213.7,135.9,10.6,6.7,-9.497594603977582,5.739514348785859,11.792232101076284,Miss,Beat,Beat,Beat
262,ZENSARTECH,Nuvama Institutional Equities,1385.0,182.0,210.60000000000002,Consolidated,1369.1,209.5,168.4,15.3,12.3,1.1613468702067118,8.076009501187645,0.5250596658711326,Inline,Beat,Inline,Beat
21203,ZENTEC,Nuvama Institutional Equities,158.22,53.07,64.22999999999999,Consolidated,212.0,74.2,63.7,35.0,30.0,-25.367924528301888,-16.687598116169546,-13.436657681940718,Miss,Miss,Miss,Miss
28069,ZFCVINDIA,Batlivala & Karani Securities India Pvt. Ltd.,963.23,120.17,127.92999999999999,Standalone,951.5,164.6,117.1,17.3,12.3,1.232790331056229,2.621690862510681,-22.278250303766708,Inline,Inline,Miss,Inline
20883,ZYDUSLIFE,Nuvama Institutional Equities,6573.7,1521.0,2088.5,Consolidated,6707.2,2045.7,1351.4,30.5,20.1,-1.9903983778625955,12.549948201864725,2.0921933812386935,Inline,Beat,Inline,Beat
20883,ZYDUSLIFE,Batlivala & Karani Securities India Pvt. Ltd.,6573.7,1521.0,2088.5,Consolidated,6452.5,2084.2,1519.0,32.3,23.5,1.8783417280123955,0.13166556945358787,0.20631417330391433,Inline,Inline,Inline,Inline
